            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459903.585416667, A.D. 2022-Nov-20 02:03:00.0000, -3.766340303621515E+05, -5.163087141125740E+04,  2.024336249111604E+04,  1.970446271889619E-01, -9.848280937583527E-01, -7.875686683792243E-02,  1.269862053057905E+00,  3.806950662071556E+05, -6.556555481818983E-02,
2459903.627083333, A.D. 2022-Nov-20 03:03:00.0000, -3.759074697123300E+05, -5.517399091823801E+04,  1.995891135014050E+04,  2.065999663383043E-01, -9.835562795789889E-01, -7.927049190386404E-02,  1.269074193629056E+00,  3.804588718924227E+05, -6.565203210577601E-02,
2459903.668750000, A.D. 2022-Nov-20 04:03:00.0000, -3.751465126562784E+05, -5.871236594525706E+04,  1.967262257268888E+04,  2.161535954455865E-01, -9.821922331753954E-01, -7.977776423793403E-02,  1.268285349040783E+00,  3.802223822343242E+05, -6.572962750227718E-02,
2459903.710416667, A.D. 2022-Nov-20 05:03:00.0000, -3.743511669346680E+05, -6.224566404631147E+04,  1.938451915549358E+04,  2.257046330255293E-01, -9.807357280364369E-01, -8.027861335262149E-02,  1.267495626197359E+00,  3.799856292819554E+05, -6.579829999269610E-02,
2459903.752083333, A.D. 2022-Nov-20 06:03:00.0000, -3.735214434744213E+05, -6.577355197371820E+04,  1.909462434891297E+04,  2.352521904288778E-01, -9.791865453247595E-01, -8.077296883442953E-02,  1.266705132486320E+00,  3.797486452292896E+05, -6.585801010815870E-02,
2459903.793750000, A.D. 2022-Nov-20 07:03:00.0000, -3.726573564144435E+05, -6.929569570605582E+04,  1.880296165663984E+04,  2.447953718762873E-01, -9.775444740523550E-01, -8.126076035785779E-02,  1.265913975759750E+00,  3.795114624095680E+05, -6.590871995071269E-02,
2459903.835416667, A.D. 2022-Nov-20 08:03:00.0000, -3.717589231312232E+05, -7.281176047673993E+04,  1.850955483535896E+04,  2.543332744960540E-01, -9.758093112573951E-01, -8.174191769971656E-02,  1.265122264315267E+00,  3.792741132895996E+05, -6.595039321799398E-02,
2459903.877083333, A.D. 2022-Nov-20 09:03:00.0000, -3.708261642642917E+05, -7.632141080323752E+04,  1.821442789435253E+04,  2.638649883657643E-01, -9.739808621822645E-01, -8.221637075376165E-02,  1.264330106876715E+00,  3.790366304639732E+05, -6.598299522774259E-02,
2459903.918750000, A.D. 2022-Nov-20 10:03:00.0000, -3.698591037415245E+05, -7.982431051692438E+04,  1.791760509505235E+04,  2.733895965579345E-01, -9.720589404527105E-01, -8.268404954565667E-02,  1.263537612574567E+00,  3.787990466491810E+05, -6.600649294215385E-02,
2459903.960416667, A.D. 2022-Nov-20 11:03:00.0000, -3.688577688042710E+05, -8.332012279358911E+04,  1.761911095053747E+04,  2.829061751897100E-01, -9.700433682580292E-01, -8.314488424825939E-02,  1.262744890926025E+00,  3.785613946776548E+05, -6.602085499204702E-02,
2459904.002083333, A.D. 2022-Nov-20 12:03:00.0000, -3.678221900322986E+05, -8.680851018458775E+04,  1.731897022497638E+04,  2.924137934766937E-01, -9.679339765322051E-01, -8.359880519722729E-02,  1.261952051814847E+00,  3.783237074917162E+05, -6.602605170083511E-02,
2459904.043750000, A.D. 2022-Nov-20 13:03:00.0000, -3.667524013685348E+05, -9.028913464865205E+04,  1.701720793301233E+04,  3.019115137909716E-01, -9.657306051359162E-01, -8.404574290694727E-02,  1.261159205470873E+00,  3.780860181374400E+05, -6.602205510827780E-02,
2459904.085416667, A.D. 2022-Nov-20 14:03:00.0000, -3.656484401435932E+05, -9.376165758435425E+04,  1.671384933909070E+04,  3.113983917234003E-01, -9.634331030393112E-01, -8.448562808678178E-02,  1.260366462449276E+00,  3.778483597584332E+05, -6.600883899400176E-02,
2459904.127083333, A.D. 2022-Nov-20 15:03:00.0000, -3.645103471000672E+05, -9.722573986323134E+04,  1.640891995672740E+04,  3.208734761502223E-01, -9.610413285054727E-01, -8.491839165763143E-02,  1.259573933609529E+00,  3.776107655895294E+05, -6.598637890076707E-02,
2459904.168750000, A.D. 2022-Nov-20 16:03:00.0000, -3.633381664165764E+05, -1.006810418635706E+05,  1.610244554771717E+04,  3.303358093040702E-01, -9.585551492744628E-01, -8.534396476881273E-02,  1.258781730094091E+00,  3.773732689504001E+05, -6.595465215746595E-02,
2459904.210416667, A.D. 2022-Nov-20 17:03:00.0000, -3.621319457315486E+05, -1.041272235048589E+05,  1.579445212128018E+04,  3.397844268494234E-01, -9.559744427478563E-01, -8.576227881524501E-02,  1.257989963306828E+00,  3.771359032390837E+05, -6.591363790183130E-02,
2459904.252083333, A.D. 2022-Nov-20 18:03:00.0000, -3.608917361667230E+05, -1.075639442828968E+05,  1.548496593314672E+04,  3.492183579625715E-01, -9.532990961736589E-01, -8.617326545494591E-02,  1.257198744891151E+00,  3.768987019254331E+05, -6.586331710283878E-02,
2459904.293750000, A.D. 2022-Nov-20 19:03:00.0000, -3.596175923503570E+05, -1.109908633055790E+05,  1.517401348457790E+04,  3.586366254161464E-01, -9.505290068315044E-01, -8.657685662683096E-02,  1.256408186707898E+00,  3.766616985444836E+05, -6.580367258278286E-02,
2459904.335416667, A.D. 2022-Nov-20 20:03:00.0000, -3.583095724401196E+05, -1.144076393293419E+05,  1.486162152132210E+04,  3.680382456682739E-01, -9.476640822180240E-01, -8.697298456881297E-02,  1.255618400812943E+00,  3.764249266897413E+05, -6.573468903900632E-02,
2459904.377083333, A.D. 2022-Nov-20 21:03:00.0000, -3.569677381456573E+05, -1.178139307962786E+05,  1.454781703250541E+04,  3.774222289563966E-01, -9.447042402322732E-01, -8.736158183619802E-02,  1.254829499434557E+00,  3.761884200063954E+05, -6.565635306526639E-02,
2459904.418750000, A.D. 2022-Nov-20 22:03:00.0000, -3.555921547508113E+05, -1.212093958719209E+05,  1.423262724945555E+04,  3.867875793958210E-01, -9.416494093611090E-01, -8.774258132037160E-02,  1.254041594950503E+00,  3.759522121844516E+05, -6.556865317271492E-02,
2459904.460416667, A.D. 2022-Nov-20 23:03:00.0000, -3.541828911354736E+05, -1.245936924836895E+05,  1.391607964445784E+04,  3.961332950830315E-01, -9.384995288643933E-01, -8.811591626777254E-02,  1.253254799864891E+00,  3.757163369517938E+05, -6.547157981047527E-02,
2459904.502083333, A.D. 2022-Nov-21 00:03:00.0000, -3.527400197970612E+05, -1.279664783600095E+05,  1.359820192944257E+04,  4.054583682032996E-01, -9.352545489600013E-01, -8.848152029912049E-02,  1.252469226784785E+00,  3.754808280671702E+05, -6.536512538527413E-02,
2459904.543750000, A.D. 2022-Nov-21 01:03:00.0000, -3.512636168716060E+05, -1.313274110700959E+05,  1.327902205460273E+04,  4.147617851412451E-01, -9.319144310110753E-01, -8.883932742898160E-02,  1.251684988396615E+00,  3.752457193131228E+05, -6.524928427792705E-02,
2459904.585416667, A.D. 2022-Nov-21 02:03:00.0000, -3.497537621543760E+05, -1.346761480643995E+05,  1.295856820693822E+04,  4.240425266175504E-01, -9.284791477044100E-01, -8.918927208636596E-02,  1.250902197442192E+00,  3.750110444887960E+05, -6.512405288206605E-02,
2459904.627083333, A.D. 2022-Nov-21 03:03:00.0000, -3.482105391201178E+05, -1.380123467157082E+05,  1.263686880873178E+04,  4.332995677810156E-01, -9.249486832379873E-01, -8.953128913315478E-02,  1.250120966694651E+00,  3.747768374027257E+05, -6.498942959258183E-02,
2459904.668750000, A.D. 2022-Nov-21 04:03:00.0000, -3.466340349428508E+05, -1.413356643609153E+05,  1.231395251595195E+04,  4.425318783529176E-01, -9.213230335026547E-01, -8.986531388539992E-02,  1.249341408934202E+00,  3.745431318655675E+05, -6.484541483978488E-02,
2459904.710416667, A.D. 2022-Nov-21 05:03:00.0000, -3.450243405151689E+05, -1.446457583434409E+05,  1.198984821658123E+04,  4.517384227595012E-01, -9.176022062638379E-01, -9.019128213388400E-02,  1.248563636923576E+00,  3.743099616827383E+05, -6.469201110677504E-02,
2459904.752083333, A.D. 2022-Nov-21 06:03:00.0000, -3.433815504670575E+05, -1.479422860563062E+05,  1.166458502886958E+04,  4.609181602695908E-01, -9.137862213422249E-01, -9.050913016492984E-02,  1.247787763383277E+00,  3.740773606469951E+05, -6.452922294634711E-02,
2459904.793750000, A.D. 2022-Nov-21 07:03:00.0000, -3.417057631842040E+05, -1.512249049858556E+05,  1.133819229951267E+04,  4.700700451373273E-01, -9.098751107932840E-01, -9.081879478145338E-02,  1.247013900966631E+00,  3.738453625309549E+05, -6.435705699739509E-02,
2459904.835416667, A.D. 2022-Nov-21 08:03:00.0000, -3.399970808257862E+05, -1.544932727561236E+05,  1.101069960175396E+04,  4.791930267500434E-01, -9.058689190854807E-01, -9.112021332424575E-02,  1.246242162234634E+00,  3.736140010795557E+05, -6.417552200078028E-02,
2459904.877083333, A.D. 2022-Nov-21 09:03:00.0000, -3.382556093417192E+05, -1.577470471738398E+05,  1.068213673340963E+04,  4.882860497812817E-01, -9.017677032770486E-01, -9.141332369348482E-02,  1.245472659630623E+00,  3.733833100024619E+05, -6.398462881463686E-02,
2459904.918750000, A.D. 2022-Nov-21 10:03:00.0000, -3.364814584893415E+05, -1.609858862740679E+05,  1.035253371481572E+04,  4.973480543489595E-01, -8.975715331911776E-01, -9.169806437045508E-02,  1.244705505454762E+00,  3.731533229664155E+05, -6.378439042907627E-02,
2459904.960416667, A.D. 2022-Nov-21 11:03:00.0000, -3.346747418495233E+05, -1.642094483664728E+05,  1.002192078669688E+04,  5.063779761786853E-01, -8.932804915894694E-01, -9.197437443947687E-02,  1.243940811838352E+00,  3.729240735875349E+05, -6.357482198027242E-02,
2459905.002083333, A.D. 2022-Nov-21 12:03:00.0000, -3.328355768421764E+05, -1.674173920822078E+05,  9.690328407955552E+03,  5.153747467722217E-01, -8.888946743435236E-01, -9.224219361002800E-02,  1.243178690717982E+00,  3.726955954235655E+05, -6.335594076389031E-02,
2459905.043750000, A.D. 2022-Nov-21 13:03:00.0000, -3.309640847411500E+05, -1.706093764214166E+05,  9.357787253381313E+03,  5.243372935810946E-01, -8.844141906044968E-01, -9.250146223905159E-02,  1.242419253809520E+00,  3.724679219660819E+05, -6.312776624783936E-02,
2459905.085416667, A.D. 2022-Nov-21 14:03:00.0000, -3.290603906884906E+05, -1.737850608013417E+05,  9.024328211279644E+03,  5.332645401853405E-01, -8.798391629704985E-01, -9.275212135343835E-02,  1.241662612581955E+00,  3.722410866326459E+05, -6.289032008432112E-02,
2459905.127083333, A.D. 2022-Nov-21 15:03:00.0000, -3.271246237080502E+05, -1.769441051050314E+05,  8.689982381019348E+03,  5.421554064773798E-01, -8.751697276516632E-01, -9.299411267267010E-02,  1.240908878231095E+00,  3.720151227589226E+05, -6.264362612115176E-02,
2459905.168750000, A.D. 2022-Nov-21 16:03:00.0000, -3.251569167184233E+05, -1.800861697306362E+05,  8.354781070498284E+03,  5.510088088510049E-01, -8.704060346327573E-01, -9.322737863162017E-02,  1.240158161653143E+00,  3.717900635907570E+05, -6.238771041233218E-02,
2459905.210416667, A.D. 2022-Nov-21 17:03:00.0000, -3.231574065451937E+05, -1.832109156412867E+05,  8.018755793526645E+03,  5.598236603954619E-01, -8.655482478331622E-01, -9.345186240349052E-02,  1.239410573418140E+00,  3.715659422762137E+05, -6.212260122784479E-02,
2459905.252083333, A.D. 2022-Nov-21 18:03:00.0000, -3.211262339324743E+05, -1.863180044155417E+05,  7.681938267127509E+03,  5.685988710946059E-01, -8.605965452640847E-01, -9.366750792288148E-02,  1.238666223743303E+00,  3.713427918575827E+05, -6.184832906265492E-02,
2459905.293750000, A.D. 2022-Nov-21 19:03:00.0000, -3.190635435537201E+05, -1.894070982983976E+05,  7.344360408754168E+03,  5.773333480311039E-01, -8.555511191828395E-01, -9.387425990897724E-02,  1.237925222466254E+00,  3.711206452633553E+05, -6.156492664489766E-02,
2459905.335416667, A.D. 2022-Nov-21 20:03:00.0000, -3.169694840217975E+05, -1.924778602528473E+05,  7.006054333423621E+03,  5.860259955956517E-01, -8.504121762440491E-01, -9.407206388883699E-02,  1.237187679018163E+00,  3.708995353001700E+05, -6.127242894322430E-02,
2459905.377083333, A.D. 2022-Nov-21 21:03:00.0000, -3.148442078982918E+05, -1.955299540119780E+05,  6.667052350766229E+03,  5.946757157011742E-01, -8.451799376476062E-01, -9.426086622077812E-02,  1.236453702396796E+00,  3.706794946447361E+05, -6.097087317329573E-02,
2459905.418750000, A.D. 2022-Nov-21 22:03:00.0000, -3.126878717020333E+05, -1.985630441315953E+05,  6.327386961990996E+03,  6.032814080019651E-01, -8.398546392832447E-01, -9.444061411783972E-02,  1.235723401139506E+00,  3.704605558357325E+05, -6.066029880339722E-02,
2459905.460416667, A.D. 2022-Nov-21 23:03:00.0000, -3.105006359168275E+05, -2.015767960433618E+05,  5.987090856766168E+03,  6.118419701177238E-01, -8.344365318715593E-01, -9.461125567131051E-02,  1.234996883296148E+00,  3.702427512656912E+05, -6.034074755915798E-02,
2459905.502083333, A.D. 2022-Nov-22 00:03:00.0000, -3.082826649983681E+05, -2.045708761084362E+05,  5.646196910015133E+03,  6.203562978624397E-01, -8.289258811013230E-01, -9.477273987431112E-02,  1.234274256401948E+00,  3.700261131728623E+05, -6.001226342735827E-02,
2459905.543750000, A.D. 2022-Nov-22 01:03:00.0000, -3.060341273803194E+05, -2.075449516716003E+05,  5.304738178627362E+03,  6.288232854780692E-01, -8.233229677629419E-01, -9.492501664541303E-02,  1.233555627450338E+00,  3.698106736330690E+05, -5.967489265880527E-02,
2459905.585416667, A.D. 2022-Nov-22 02:03:00.0000, -3.037551954795473E+05, -2.104986911158591E+05,  4.962747898084155E+03,  6.372418258729452E-01, -8.176280878778925E-01, -9.506803685228310E-02,  1.232841102865748E+00,  3.695964645515535E+05, -5.932868377025860E-02,
2459905.627083333, A.D. 2022-Nov-22 03:03:00.0000, -3.014460457004841E+05, -2.134317639174994E+05,  4.620259478999375E+03,  6.456108108648563E-01, -8.118415528239890E-01, -9.520175233533701E-02,  1.232130788476398E+00,  3.693835176548174E+05, -5.897368754539205E-02,
2459905.668750000, A.D. 2022-Nov-22 04:03:00.0000, -2.991068584386103E+05, -2.163438407015915E+05,  4.277306503574931E+03,  6.539291314287249E-01, -8.059636894563206E-01, -9.532611593138790E-02,  1.231424789487067E+00,  3.691718644824603E+05, -5.860995703477206E-02,
2459905.710416667, A.D. 2022-Nov-22 05:03:00.0000, -2.967378180830364E+05, -2.192345932979187E+05,  3.933922721971307E+03,  6.621956779488078E-01, -7.999948402237089E-01, -9.544108149727415E-02,  1.230723210451881E+00,  3.689615363790208E+05, -5.823754755483896E-02,
2459905.752083333, A.D. 2022-Nov-22 06:03:00.0000, -2.943391130181682E+05, -2.221036947973170E+05,  3.590142048592897E+03,  6.704093404753416E-01, -7.939353632805288E-01, -9.554660393345238E-02,  1.230026155247117E+00,  3.687525644858227E+05, -5.785651668587537E-02,
2459905.793750000, A.D. 2022-Nov-22 07:03:00.0000, -2.919109356244412E+05, -2.249508196084096E+05,  3.245998558288586E+03,  6.785690089855446E-01, -7.877856325937437E-01, -9.564263920753813E-02,  1.229333727044028E+00,  3.685449797328303E+05, -5.746692426894569E-02,
2459905.835416667, A.D. 2022-Nov-22 08:03:00.0000, -2.894534822781070E+05, -2.277756435147171E+05,  2.901526482467787E+03,  6.866735736488856E-01, -7.815460380449987E-01, -9.572914437778007E-02,  1.228646028281728E+00,  3.683388128305166E+05, -5.706883240179535E-02,
2459905.877083333, A.D. 2022-Nov-22 09:03:00.0000, -2.869669533500575E+05, -2.305778437321271E+05,  2.556760205131955E+03,  6.947219250965225E-01, -7.752169855276305E-01, -9.580607761645049E-02,  1.227963160640113E+00,  3.681340942617484E+05, -5.666230543369222E-02,
2459905.918750000, A.D. 2022-Nov-22 10:03:00.0000, -2.844515532036717E+05, -2.333570989667023E+05,  2.211734258822151E+03,  7.027129546948094E-01, -7.687988970384376E-01, -9.587339823313518E-02,  1.227285225012870E+00,  3.679308542736912E+05, -5.624740995920172E-02,
2459905.960416667, A.D. 2022-Nov-22 11:03:00.0000, -2.819074901916709E+05, -2.361130894728107E+05,  1.866483320483021E+03,  7.106455548227626E-01, -7.622922107640706E-01, -9.593106669790913E-02,  1.226612321480549E+00,  3.677291228697398E+05, -5.582421481087935E-02,
2459906.002083333, A.D. 2022-Nov-22 12:03:00.0000, -2.793349766519677E+05, -2.388454971115564E+05,  1.521042207243430E+03,  7.185186191533767E-01, -7.556973811618957E-01, -9.597904466437618E-02,  1.225944549283744E+00,  3.675289298014757E+05, -5.539279105087198E-02,
2459906.043750000, A.D. 2022-Nov-22 13:03:00.0000, -2.767342289024957E+05, -2.415540054094903E+05,  1.175445872114607E+03,  7.263310429386685E-01, -7.490148790351918E-01, -9.601729499256162E-02,  1.225282006796373E+00,  3.673303045606573E+05, -5.495321196141533E-02,
2459906.085416667, A.D. 2022-Nov-22 14:03:00.0000, -2.741054672350065E+05, -2.442382996175834E+05,  8.297293996059889E+02,  7.340817232983297E-01, -7.422451916025412E-01, -9.604578177163503E-02,  1.224624791499080E+00,  3.671332763712467E+05, -5.450555303421860E-02,
2459906.127083333, A.D. 2022-Nov-22 15:03:00.0000, -2.714489159078213E+05, -2.468980667704368E+05,  4.839280012597155E+02,  7.417695595118543E-01, -7.353888225612759E-01, -9.606447034245025E-02,  1.223972999952775E+00,  3.669378741814763E+05, -5.404989195872512E-02,
2459906.168750000, A.D. 2022-Nov-22 16:03:00.0000, -2.687648031375249E+05, -2.495329957457109E+05,  1.380770111042657E+02,  7.493934533140135E-01, -7.284462921448511E-01, -9.607332731988305E-02,  1.223326727772316E+00,  3.667441266559596E+05, -5.358630860924417E-02,
2459906.210416667, A.D. 2022-Nov-22 17:03:00.0000, -2.660533610895898E+05, -2.521427773237491E+05, -2.077881189719046E+02,  7.569523091935311E-01, -7.214181371740094E-01, -9.607232061494925E-02,  1.222686069600359E+00,  3.665520621678505E+05, -5.311488503094004E-02,
2459906.252083333, A.D. 2022-Nov-22 18:03:00.0000, -2.633148258679198E+05, -2.547271042473750E+05, -5.536318239257816E+02,  7.644450346948245E-01, -7.143049111016120E-01, -9.606141945668623E-02,  1.222051119081374E+00,  3.663617087910559E+05, -5.263570542468056E-02,
2459906.293750000, A.D. 2022-Nov-22 19:03:00.0000, -2.605494375033019E+05, -2.572856712818388E+05, -8.994184303440124E+02,  7.718705407226527E-01, -7.071071840510155E-01, -9.604059441377974E-02,  1.221421968835864E+00,  3.661730942925030E+05, -5.214885613072862E-02,
2459906.335416667, A.D. 2022-Nov-22 20:03:00.0000, -2.577574399407569E+05, -2.598181752748901E+05, -1.245112161303769E+03,  7.792277418495244E-01, -6.998255428478690E-01, -9.600981741591785E-02,  1.220798710434768E+00,  3.659862461244694E+05, -5.165442561128137E-02,
2459906.377083333, A.D. 2022-Nov-22 21:03:00.0000, -2.549390810257778E+05, -2.623243152169542E+05, -1.590677141310662E+03,  7.865155566257038E-01, -6.924605910452224E-01, -9.596906177485584E-02,  1.220181434374100E+00,  3.658011914169770E+05, -5.115250443184587E-02,
2459906.418750000, A.D. 2022-Nov-22 22:03:00.0000, -2.520946124894483E+05, -2.648037923013846E+05, -1.936077401311471E+03,  7.937329078916510E-01, -6.850129489418271E-01, -9.591830220517267E-02,  1.219570230049802E+00,  3.656179569702557E+05, -5.064318524145395E-02,
2459906.460416667, A.D. 2022-Nov-22 23:03:00.0000, -2.492242899324326E+05, -2.672563099847710E+05, -2.281276883781218E+03,  8.008787230927285E-01, -6.774832535935300E-01, -9.585751484470090E-02,  1.218965185732856E+00,  3.654365692472795E+05, -5.012656275170888E-02,
2459906.502083333, A.D. 2022-Nov-23 00:03:00.0000, -2.463283728078276E+05, -2.696815740472745E+05, -2.626239447883258E+03,  8.079519345960028E-01, -6.698721588176518E-01, -9.578667727461518E-02,  1.218366388544641E+00,  3.652570543663809E+05, -4.960273371466718E-02,
2459906.543750000, A.D. 2022-Nov-23 01:03:00.0000, -2.434071244028722E+05, -2.720792926529662E+05, -2.970928874700709E+03,  8.149514800089609E-01, -6.621803351902533E-01, -9.570576853915794E-02,  1.217773924432573E+00,  3.650794380939472E+05, -4.907179689955357E-02,
2459906.585416667, A.D. 2022-Nov-23 02:03:00.0000, -2.404608118195048E+05, -2.744491764101430E+05, -3.315308872538677E+03,  8.218763024999641E-01, -6.544084700361985E-01, -9.561476916498696E-02,  1.217187878146028E+00,  3.649037458372022E+05, -4.853385306831184E-02,
2459906.627083333, A.D. 2022-Nov-23 03:03:00.0000, -2.374897059537655E+05, -2.767909384315943E+05, -3.659343082295003E+03,  8.287253511202480E-01, -6.465572674119254E-01, -9.551366118012722E-02,  1.216608333212564E+00,  3.647300026370775E+05, -4.798900494998985E-02,
2459906.668750000, A.D. 2022-Nov-23 04:03:00.0000, -2.344940814740361E+05, -2.791042943947937E+05, -4.002995082898749E+03,  8.354975811272880E-01, -6.386274480808413E-01, -9.540242813250804E-02,  1.216035371914459E+00,  3.645582331611800E+05, -4.743735721396919E-02,
2459906.710416667, A.D. 2022-Nov-23 05:03:00.0000, -2.314742167981133E+05, -2.813889626019887E+05, -4.346228396814637E+03,  8.421919543093269E-01, -6.306197494812662E-01, -9.528105510806997E-02,  1.215469075265581E+00,  3.643884616968554E+05, -4.687901644203640E-02,
2459906.752083333, A.D. 2022-Nov-23 06:03:00.0000, -2.284303940691128E+05, -2.836446640401614E+05, -4.689006495611698E+03,  8.488074393108772E-01, -6.225349256868536E-01, -9.514952874842356E-02,  1.214909522988588E+00,  3.642207121443564E+05, -4.631409109930664E-02,
2459906.793750000, A.D. 2022-Nov-23 07:03:00.0000, -2.253628991301995E+05, -2.858711224408330E+05, -5.031292805594814E+03,  8.553430119589913E-01, -6.143737473594222E-01, -9.500783726804235E-02,  1.214356793492504E+00,  3.640550080101163E+05, -4.574269150400430E-02,
2459906.835416667, A.D. 2022-Nov-23 08:03:00.0000, -2.222720214981420E+05, -2.880680643396850E+05, -5.373050713497345E+03,  8.617976555901000E-01, -6.061370016941372E-01, -9.485597047097535E-02,  1.213810963850646E+00,  3.638913724001342E+05, -4.516492979610961E-02,
2459906.877083333, A.D. 2022-Nov-23 09:03:00.0000, -2.191580543356901E+05, -2.902352191359685E+05, -5.714243572232779E+03,  8.681703613772102E-01, -5.978254923569919E-01, -9.469391976706004E-02,  1.213272109778941E+00,  3.637298280134745E+05, -4.458091990487887E-02,
2459906.918750000, A.D. 2022-Nov-23 10:03:00.0000, -2.160212944227742E+05, -2.923723191516760E+05, -6.054834706704074E+03,  8.744601286572555E-01, -5.894400394145384E-01, -9.452167818762064E-02,  1.212740305614646E+00,  3.635703971358860E+05, -4.399077751524985E-02,
2459906.960416667, A.D. 2022-Nov-23 11:03:00.0000, -2.128620421265253E+05, -2.944790996904442E+05, -6.394787419668530E+03,  8.806659652583863E-01, -5.809814792558283E-01, -9.433924040063724E-02,  1.212215624295469E+00,  3.634131016335431E+05, -4.339462003314368E-02,
2459907.002083333, A.D. 2022-Nov-23 12:03:00.0000, -2.096806013701186E+05, -2.965552990961635E+05, -6.734064997656096E+03,  8.867868878269820E-01, -5.724506645065288E-01, -9.414660272536662E-02,  1.211698137339115E+00,  3.632579629469150E+05, -4.279256654967484E-02,
2459907.043750000, A.D. 2022-Nov-23 13:03:00.0000, -2.064772796004396E+05, -2.986006588112631E+05, -7.072630716939588E+03,  8.928219221541757E-01, -5.638484639351875E-01, -9.394376314640243E-02,  1.211187914823275E+00,  3.631050020847642E+05, -4.218473780428401E-02,
2459907.085416667, A.D. 2022-Nov-23 14:03:00.0000, -2.032523877545760E+05, -3.006149234346449E+05, -7.410447849554184E+03,  8.987701035016654E-01, -5.551757623516218E-01, -9.373072132715887E-02,  1.210685025366054E+00,  3.629542396182815E+05, -4.157125614680814E-02,
2459907.127083333, A.D. 2022-Nov-23 15:03:00.0000, -2.000062402251394E+05, -3.025978407792373E+05, -7.747479669364780E+03,  9.046304769265973E-01, -5.464334604974251E-01, -9.350747862276104E-02,  1.210189536106867E+00,  3.628056956753574E+05, -4.095224549850332E-02,
2459907.168750000, A.D. 2022-Nov-23 16:03:00.0000, -1.967391548244177E+05, -3.045491619291411E+05, -8.083689458178225E+03,  9.104020976052942E-01, -5.376224749285763E-01, -9.327403809233109E-02,  1.209701512687813E+00,  3.626593899349977E+05, -4.032783131203834E-02,
2459907.210416667, A.D. 2022-Nov-23 17:03:00.0000, -1.934514527473658E+05, -3.064686412963374E+05, -8.419040511899002E+03,  9.160840311556101E-01, -5.287437378901564E-01, -9.303040451065425E-02,  1.209221019235523E+00,  3.625153416218828E+05, -3.969814053047711E-02,
2459907.252083333, A.D. 2022-Nov-23 18:03:00.0000, -1.901434585334384E+05, -3.083560366769313E+05, -8.753496146725709E+03,  9.216753539576843E-01, -5.197981971831802E-01, -9.277658437921010E-02,  1.208748118343520E+00,  3.623735695010788E+05, -3.906330154526828E-02,
2459907.293750000, A.D. 2022-Nov-23 19:03:00.0000, -1.868155000272707E+05, -3.102111093069024E+05, -9.087019705385959E+03,  9.271751534728710E-01, -5.107868160235550E-01, -9.251258593655903E-02,  1.208282871055080E+00,  3.622340918728996E+05, -3.842344415326354E-02,
2459907.335416667, A.D. 2022-Nov-23 20:03:00.0000, -1.834679083382152E+05, -3.120336239173317E+05, -9.419574563407688E+03,  9.325825285606187E-01, -5.017105728931904E-01, -9.223841916806882E-02,  1.207825336846620E+00,  3.620969265679262E+05, -3.777869951278674E-02,
2459907.377083333, A.D. 2022-Nov-23 21:03:00.0000, -1.801010177987416E+05, -3.138233487890801E+05, -9.751124135423990E+03,  9.378965897930736E-01, -4.925704613832887E-01, -9.195409581496922E-02,  1.207375573611617E+00,  3.619620909421865E+05, -3.712920009877393E-02,
2459907.418750000, A.D. 2022-Nov-23 22:03:00.0000, -1.767151659217085E+05, -3.155800558068882E+05, -1.008163188150960E+04,  9.431164597671795E-01, -4.833674900298495E-01, -9.165962938272548E-02,  1.206933637645071E+00,  3.618296018724973E+05, -3.647507965701073E-02,
2459907.460416667, A.D. 2022-Nov-23 23:03:00.0000, -1.733106933565162E+05, -3.173035205128693E+05, -1.041106131354632E+04,  9.482412734140536E-01, -4.741026821414380E-01, -9.135503514871551E-02,  1.206499583628526E+00,  3.616994757519725E+05, -3.581647315749057E-02,
2459907.502083333, A.D. 2022-Nov-24 00:03:00.0000, -1.698879438441517E+05, -3.189935221593698E+05, -1.073937600161435E+04,  9.532701783054073E-01, -4.647770756192641E-01, -9.104033016920504E-02,  1.206073464615650E+00,  3.615717284857017E+05, -3.515351674691867E-02,
2459907.543750000, A.D. 2022-Nov-24 01:03:00.0000, -1.664472641711351E+05, -3.206498437611667E+05, -1.106653958040805E+04,  9.582023349567920E-01, -4.553917227696326E-01, -9.071553328560553E-02,  1.205655332018396E+00,  3.614463754866010E+05, -3.448634770039213E-02,
2459907.585416667, A.D. 2022-Nov-24 02:03:00.0000, -1.629890041223813E+05, -3.222722721469774E+05, -1.139251575567249E+04,  9.630369171274449E-01, -4.459476901088330E-01, -9.038066513001006E-02,  1.205245235593745E+00,  3.613234316714380E+05, -3.381510437227678E-02,
2459907.627083333, A.D. 2022-Nov-24 03:03:00.0000, -1.595135164329886E+05, -3.238605980102533E+05, -1.171726831065885E+04,  9.677731121165155E-01, -4.364460581605397E-01, -9.003574812999504E-02,  1.204843223431048E+00,  3.612029114570371E+05, -3.313992614632041E-02,
2459907.668750000, A.D. 2022-Nov-24 04:03:00.0000, -1.560211567389674E+05, -3.254146159592303E+05, -1.204076111259557E+04,  9.724101210554500E-01, -4.268879212458073E-01, -8.968080651268129E-02,  1.204449341939963E+00,  3.610848287566641E+05, -3.246095338501996E-02,
