Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.3818312388185529,0.8307002884883804,0.04275894980393974,0.005176528850694872,0.03448863154388056,0.08276554749085584,-0.01127101444374042
0.38945769672618824,0.8309648204483937,0.043383829445302766,0.005089904314425549,0.034880950715972095,0.08110206889535228,-0.011445361543179213
0.39706598224275336,0.831231644378037,0.04399449063723794,0.005002172045245241,0.035256811142350145,0.07941943118993297,-0.01161646011010927
0.4046562505576182,0.8315006268720642,0.04459086328738271,0.004913361229363125,0.035616208772230776,0.0777182464517223,-0.011784292463739604
0.4122286587075525,0.8317716356552332,0.045172882286414605,0.00482350090682115,0.035959148408981234,0.07599912008680772,-0.011948841752995577
0.41978336587882137,0.8320445396464938,0.04574048740607719,0.004732619962317755,0.03628564351588191,0.07426265061159863,-0.012110091924885321
0.42732052759041483,0.832319208797189,0.04629362275051491,0.004640747191256288,0.036595715774556906,0.07250943087719294,-0.012268027565433022
0.43484029710853656,0.8325955141831213,0.04683223678113123,0.0045479112818099686,0.036889394993185526,0.07074004769151508,-0.012422633901999294
0.44234282862875357,0.8328733281635172,0.04735628244992021,0.004454140773629301,0.03716671906320907,0.06895508100646379,-0.012573896838200337
0.4498282723969044,0.8331525242418124,0.04786571675851207,0.004359464116492257,0.03742773360609565,0.0671551050164532,-0.01272180282410623
0.4572967746580408,0.8334329770989835,0.04836050068659143,0.004263909671430741,0.03767249183736659,0.0653406881634867,-0.012866338831330218
0.46474848159584176,0.8337145627771254,0.048840599376228734,0.004167505660102403,0.03790105455241886,0.06351239216750633,-0.01300749240381177
0.4721835335270035,0.8339971584957664,0.04930598167362131,0.004070280239102084,0.03811348979741664,0.06167077343511537,-0.013145251521061304
0.47960207085363343,0.8342806429100181,0.04975662043991817,0.003972261423097357,0.0383098729151439,0.0598163816056897,-0.01327960468711578
0.4870042251623735,0.8345648958031378,0.05019249193694042,0.0038734772024574624,0.038490286172331,0.05794976178689381,-0.013410540745747627
0.4943901317360515,0.8348497985962937,0.05061357651506394,0.003773955378082335,0.03865481895637481,0.05607145144574553,-0.013538049084208775
0.5017599182386794,0.8351352339453925,0.05101985787106137,0.0036737237122468312,0.038803567361568606,0.054181983281295254,-0.013662119409818627
0.5091137094726673,0.8354210859522002,0.051411323275909,0.003572809866556686,0.038936634194145434,0.05228188407645193,-0.013782741816646361
0.5164516301644171,0.8357072403020565,0.051787963651281535,0.003471241363813187,0.03905412889070248,0.05037167401286379,-0.013899906809763583
0.5237738006661645,0.835993584125075,0.05214977327249839,0.0033690456473303757,0.03915616731311652,0.04845186782557196,-0.014013605214565947
0.531080340187947,0.8362800061491611,0.05249674987292048,0.0032662500369603008,0.03924287168104126,0.04652297401795118,-0.01412382821021131
0.5383713648604856,0.8365663966507713,0.05282889448229543,0.0031628817565940224,0.039314370421310016,0.0445854954261363,-0.01423056728083698
0.5456469919559639,0.836852647646327,0.05314621155185317,0.003058967874742643,0.03937079808503663,0.04263992815828309,-0.014333814258833474
0.5529073372745903,0.8371386528146691,0.05344870875368803,0.002954535341270129,0.03941229518314203,0.04068676234303085,-0.014433561265216381
0.5601525137390245,0.8374243074651606,0.053736396859007225,0.0028496110083338715,0.039439008059499354,0.038726482583012756,-0.01452980067367212
0.56738263803402,0.8377095088221328,0.054009289930376826,0.0027442215345687554,0.03945108878853449,0.03675956623234071,-0.014622525180686529
0.5745978258830251,0.837994155860368,0.054267405041897546,0.002638393452907557,0.03944869501015508,0.03478648473862454,-0.014711727720330607
0.5817981928361136,0.838278149356363,0.05451076223750708,0.0025321531596385984,0.03943198980561168,0.032807703514834634,-0.014797401457209303
0.5889838607038961,0.8385613921609527,0.05473938465562971,0.0024255268191702866,0.03940114153624073,0.030823680248560078,-0.014879539841296042
0.596154950421491,0.8388437889350512,0.054953298187417274,0.0023185404688809063,0.03935632370702617,0.02883486694277336,-0.014958136499886834
0.6033115876035042,0.8391252463842459,0.05515253156223611,0.002211219936868052,0.03929771480025944,0.02684170847552007,-0.015033185280556723
0.6104539013190495,0.8394056732241816,0.05533711619994315,0.0021035908598097527,0.03922549812218835,0.024844643028129203,-0.01510468021286333
0.6175820235775701,0.839684980172449,0.05550708609561764,0.001995678690914157,0.03913986165752246,0.02284410233084868,-0.01517261548088093
0.6246960941173416,0.8399630801461606,0.05566247782264343,0.0018875086275722994,0.03904099785385547,0.020840510423865775,-0.01523698544468278
0.6317962551182136,0.8402398880625869,0.055803330290125866,0.0017791056916675145,0.03892910352356646,0.018834285251765087,-0.015297784564812693
0.6388826597845191,0.8405153211796166,0.05592968479904225,0.001670494599239795,0.03880437955106865,0.01682583635921576,-0.015355007451491074
0.6459554628001314,0.8407892987269243,0.056041584728199846,0.0015616999069392337,0.038667030877709424,0.014815567712766969,-0.015408648756295955
0.6530148348400577,0.8410617424694843,0.05613907564518428,0.0014527457901433985,0.03851726606232254,0.012803873713658055,-0.0154587032573009
0.6600609429883032,0.8413325759483401,0.05622220487621921,0.00134365634581837,0.038355297504128444,0.010791144908768542,-0.01550516568545636
0.6670939729544102,0.8416017253342049,0.0562910216814326,0.0012344552514648214,0.03818134080662999,0.008777761811053188,-0.015548030854387078
0.67411411819196,0.841869118998791,0.056345576940068184,0.0011251659346121754,0.03799561481744734,0.006764098151268901,-0.015587293547465166
0.6811215812205769,0.8421346875565074,0.0563859230273586,0.0010158115550528896,0.037798341432615894,0.004750520670860745,-0.015622948497167888
0.6881165699070384,0.84239836371325,0.05641211366401605,0.0009064150662108796,0.03758974554647216,0.002737390372936044,-0.01565499033929837
0.6950993178245005,0.8426600830179938,0.056424203830573394,0.0007969989000560353,0.0373700542655211,0.0007250568486242906,-0.015683413671131605
0.702070054266062,0.8429197827152074,0.0564222495033283,0.000687585440160839,0.0371394976354944,-0.001286132893481456,-0.015708212881425977
0.7090297989025749,0.8431774310642466,0.05640630503692613,0.0005781845288537057,0.03689828043633243,-0.0032960637787457134,-0.015729384368637245
0.7159834877129703,0.8434331408923573,0.05637639860491533,0.0004687441801672662,0.03664646042167324,-0.005305756890722997,-0.015746931558173964
0.7229313600690965,0.8436868509988237,0.05633255584502594,0.0003592860891421671,0.03638425043808682,-0.007314880227326426,-0.015760839649238738
0.7298736616043457,0.8439385018973845,0.05627480318781083,0.0002498318812412846,0.036111866562959775,-0.0093231046020301,-0.01577109353542216
0.7368106539167191,0.8441880361594238,0.0562031676712396,0.00014040296612153415,0.0358295276229419,-0.011330106212475394,-0.015777677794834338
0.7437426142572761,0.8444353983835328,0.05611767677472081,0.00003102054964258374,0.03553745506069572,-0.013335566300851562,-0.01578057664865452
0.7506698332663277,0.8446805350947859,0.056018358289803345,-0.00007829432241576235,0.03523587289691708,-0.015339170232778162,-0.015779773921961778
0.7575926202445442,0.8449233949095099,0.0559052400905722,-0.00018752083867463407,0.034925007373505096,-0.017340608739250023,-0.015775253005520854
0.7645113074977252,0.8451639286564259,0.055778349862010315,-0.0002966384808476949,0.034605086603527464,-0.01933957886936925,-0.015766996802533073
0.7714262401031264,0.8454020889874864,0.05563771509101734,-0.00040562685137670337,0.03427634089779611,-0.0213357807100177,-0.015754987691027646
0.7783377909224182,0.8456378308638217,0.055483362594903184,-0.000514465898088794,0.0339390019301771,-0.023328921378734456,-0.01573920745574086
0.7852463504852939,0.8458711111653917,0.05531531851070301,-0.0006231357413323739,0.03359330307079639,-0.025318711734280484,-0.01571963724940996
0.7921523265497659,0.8461018886410567,0.05513360814561754,-0.0007316166528274536,0.03323947930179276,-0.027304865867323766,-0.015696257552573104
0.7990561591750943,0.8463301243683442,0.05493825538286536,-0.0008398892766336584,0.03287776632157683,-0.02928710502329411,-0.015669048070225195
0.8059583101171364,0.8465557813439847,0.05472928271614211,-0.0009479344447623006,0.03250840094421375,-0.03126515410361196,-0.015637987701492384
0.8128592647921307,0.8467788244996397,0.05450671099779539,-0.0010557331892360987,0.03213162088872604,-0.03323874176448904,-0.015603054478328264
0.8197595413673303,0.8469992209381426,0.05427055891838236,-0.0011632668633373723,0.031747664165067545,-0.03520760251506258,-0.0155642254563267
0.8266596790145805,0.8472169394937809,0.05402084315955859,-0.0012705169357005326,0.03135676960680873,-0.037171472826389024,-0.015521476710421398
0.8335602475978164,0.8474319509821939,0.05375757785319688,-0.0013774651174296602,0.030959176240632037,-0.039130093337845256,-0.015474783220393987
0.8404618553303151,0.8476442283641689,0.0534807740166897,-0.0014840934536851076,0.03055512273077888,-0.04108321041496053,-0.015424118739680514
0.8473651322262462,0.8478537461595818,0.05319043994777543,-0.0015903840388678816,0.0301448482461075,-0.04303057081370914,-0.015369455837230062
0.8542707426566211,0.8480604807661277,0.05288658051170638,-0.001696319180897021,0.02972859166072844,-0.044971924569337025,-0.015310765742085194
0.8611793861870973,0.8482644104027899,0.052569196839653894,-0.0018018813807141694,0.029306591423239516,-0.04690702450239055,-0.01524801825543242
0.8680917987132426,0.8484655150588204,0.052238286011785984,-0.0019070533138176727,0.028879085418394707,-0.04883562576217632,-0.015181181658022121
0.8750087472654281,0.8486637762589604,0.0518938410579845,-0.002011817713430188,0.028446311237017945,-0.05075748356546146,-0.015110222681825358
0.8819310298418592,0.8488591769825753,0.051535850763404875,-0.002116157329275345,0.028008506161693966,-0.05267235231825082,-0.015035106445771067
0.8888594892011173,0.8490517019681165,0.05116429872396563,-0.002220055093172035,0.02756590626803987,-0.05457998853328303,-0.014955796230207518
0.8957950002306503,0.8492413372642961,0.050779163747407055,-0.0023234938826750978,0.027118747199903027,-0.056480146370544965,-0.014872253530291627
0.9027384683243596,0.84942807010868,0.050380419767625965,-0.0024264564511672915,0.026667264283987437,-0.0583725762246956,-0.014784438014566526
0.9096908362435051,0.8496118890337889,0.049968035277792616,-0.002528925481287931,0.026211692100243766,-0.06025702557557554,-0.01469230737736816
0.9166530793906484,0.8497927836569037,0.04954197341815844,-0.002630883463141982,0.025752264808052636,-0.06213323661526363,-0.014595817333622457
0.9236261970478407,0.84997074438176,0.049102192388577985,-0.0027323125142618633,0.025289216762388402,-0.06400094279201318,-0.014494921694040468
0.9306112121410076,0.8501457623376968,0.04864864541076129,-0.0028331943254589647,0.02482278258301037,-0.06585986765826346,-0.01438957234544293
0.9376091629327413,0.8503178291247865,0.04818128125271625,-0.0029335099897906604,0.024353197764886342,-0.06770972155390975,-0.014279719366012335
0.9446211057721345,0.8504869368485619,0.047700044089582956,-0.00303323999207422,0.023880698551075445,-0.06955020123420026,-0.014165310992935927
0.9516480856664041,0.8506530773961704,0.047204875644344814,-0.0031323637432286995,0.023405523969742208,-0.07138098108035272,-0.014046294140975038
0.9586911342468966,0.8508162424272735,0.04669571565895007,-0.0032308595164429513,0.02292791602915268,-0.07320171169069632,-0.013922614548301487
0.9657512435586926,0.8509764228313836,0.04617250421141976,-0.003328704052087065,0.022448121524319124,-0.07501201232349577,-0.013794217385442026
0.9728293488974268,0.8511336084627906,0.04563518363143373,-0.003425872308042367,0.021966393201689357,-0.07681146598224509,-0.01366104779884323
0.9799262947154612,0.8512877875650093,0.04508370193713624,-0.0035223369981447566,0.021482992022074904,-0.07859961053031951,-0.013523051864013657
0.987042797835076,0.8514389462411179,0.04451801685497946,-0.0036180681280719804,0.020998189531668977,-0.08037592969054065,-0.013380177733911034
0.9941794001301998,0.8515870678184151,0.04393810109039046,-0.00371303243144616,0.020512270838864335,-0.08213984211706896,-0.01323237716071295
1.0013364101540674,0.851732132132326,0.04334394901085279,-0.003807192714664657,0.020025538188267675,-0.08389068867911949,-0.013079607450081862
1.0085138430060006,0.8518741149477723,0.042735584064057835,-0.0039005072480327997,0.01953831444510974,-0.08562772050011158,-0.012921833690406847
1.015711337242904,0.8520129871182799,0.04211306878188492,-0.00399292894130662,0.019050947867121724,-0.08735008287010859,-0.012759031750551613
1.022928077671605,0.8521487140931915,0.04147651505059753,-0.004084404700432121,0.018563816130986902,-0.0890568024020247,-0.012591191466703035
1.0301626981044298,0.8522812552794902,0.04082609689161156,-0.004174874645606489,0.018077331295290672,-0.09074677147654268,-0.012418320615442882
1.0374131888950924,0.8524105637559629,0.04016206365161996,-0.004264271527631089,0.017591943941034666,-0.09241873625893372,-0.012240449138440355
1.0446768232332597,0.8525365865528587,0.039484752174545196,-0.00435252051487655,0.017108145507694923,-0.09407129154982605,-0.012057633229856953
1.0519500918406794,0.8526592652490003,0.03879459866752984,-0.004439539211879555,0.016626469511457204,-0.09570287993018312,-0.011869959457630825
1.059228679342801,0.8527785373807989,0.03809214686225591,-0.004525238292367582,0.016147489468966048,-0.09731180244335771,-0.011677547970823458
1.0665074944062898,0.8528943386970606,0.037378050742562605,-0.00460952283131113,0.01567181287961422,-0.09889624252858153,-0.01148055425377482
1.073780753879181,0.8530066060697694,0.03665307117154861,-0.004692294260478703,0.015200071491509528,-0.10045430192839595,-0.01127916915965309
1.0810421506408838,0.8531152813103573,0.035918062781928654,-0.004773453189958205,0.014732906251371821,-0.10198405327968928,-0.011073616116912726
1.08828505945216,0.8532203149642309,0.035173954990731,-0.004852902461976867,0.014270950313611133,-0.10348359759996122,-0.010864146471861182
1.0955028045417576,0.8533216702999755,0.03442172433366399,-0.004930550612323038,0.013814808957063773,-0.10495113004683893,-0.010651032101705135
1.1026889411947198,0.8534193266827129,0.03366236270201249,-0.005006315125899699,0.013365039831490474,-0.10638500241655335,-0.010434556513231791
1.1098374934530406,0.8535132815786499,0.032896847777376094,-0.005080124850658642,0.012922137341003288,-0.10778377028636046,-0.01021500620908286
1.1169431834449877,0.8536035518170989,0.0321261124345176,-0.005151921973831654,0.012486518930520657,-0.10914623230532872,-0.009992661438763218
1.1240015658818068,0.8536901731410105,0.03135102295455181,-0.005221662716976281,0.012058518517031318,-0.11047144549181782,-0.009767789212318322
1.1310091007654475,0.8537731987600169,0.03057236342608191,-0.005289317208177307,0.011638384659376538,-0.11175872500668473,-0.009540637935573746
1.1379631439525264,0.8538526968911265,0.029790829316557896,-0.0053548684408248875,0.011226284322718307,-0.11300762650092162,-0.009311434631801433
1.1448619397381226,0.8539287484531777,0.029007021383145933,-0.005418311219924038,0.010822306859648747,-0.11421792805259126,-0.009080382251679347
1.1517044944271815,0.8540014436533159,0.028221453883497307,-0.005479650028993981,0.010426475084403548,-0.11538959128008607,-0.008847661228009424
1.1584905059265034,0.8540708795484099,0.02743455763897507,-0.00553889752681096,0.01003875281947574,-0.11652273414917297,-0.008613429619291468
1.165220234691284,0.85413715730469,0.026646690908311864,-0.005596072630111354,0.009659055539996625,-0.11761759557627109,-0.008377825669884884
1.1718943972292928,0.8542003800496923,0.025858148810059732,-0.0056511989466279935,0.009287259263854564,-0.11867450642593377,-0.008140970067679923
1.1785140965040937,0.8542606513634862,0.025069169308543766,-0.005704303640644757,0.00892320696886279,-0.11969386854559767,-0.007902967276234463
1.185080692523855,0.8543180734685761,0.024279947090751333,-0.005755415932825394,0.008566717904144596,-0.12067612656499449,-0.007663909341251054
1.191595781216953,0.8543727466320357,0.023490635225017154,-0.005804566585838041,0.008217590532386233,-0.12162175843036756,-0.007423876103954661
1.1980610912045404,0.8544247679985076,0.02270135713614649,-0.005851786829198045,0.007875609628769015,-0.12253125502837588,-0.007182938603311712
1.2044784600719776,0.8544742312595379,0.02191220943630758,-0.005897107985006078,0.007540548753700169,-0.1234051131643259,-0.0069411597717918974
1.2108497834082028,0.8545212261896764,0.021123268325134642,-0.005940560946820817,0.007212173948833718,-0.12424382563323727,-0.006698596262195543
1.217177009717467,0.8545658386094247,0.020334590551027664,-0.005982176030503459,0.006890244837217989,-0.12504787839857476,-0.006455298645130678
1.2234620850056561,0.854608150032978,0.01954622075128389,-0.006021982522003354,0.006574518146318193,-0.12581774187309755,-0.0062113135978107085
1.2297069474587197,0.8546482377372223,0.01875819271754668,-0.006060008607474207,0.00626474848571747,-0.1265538695408198,-0.005966684253413577
1.235913537266489,0.8546861749293895,0.017970528747762407,-0.006096281400450824,0.005960688312974456,-0.12725669844380502,-0.005721449964487478
1.2420837496996835,0.8547220305735389,0.017183246206972504,-0.006130826646315678,0.0056620906124236325,-0.1279266434030893,-0.005475648320160191
1.2482194591067908,0.8547558696784785,0.016396355143720308,-0.006163668869284249,0.005368707991561741,-0.12856409979722894,-0.005229314395667503
1.2543224894029774,0.8547877532664698,0.015609862702304023,-0.00619483121979968,0.005080294335465228,-0.12916944052996363,-0.004982482126535347
1.2603946484467539,0.8548177386944562,0.01482376933118501,-0.0062243356704675835,0.004796603361166596,-0.129743019759907,-0.0047351831202582335
1.2664376773162827,0.8548458795269608,0.014038075936992536,-0.00625220278131845,0.004517391160865947,-0.1302851682648114,-0.004487448906701516
1.2724532993313773,0.8548722259118282,0.013252778134613423,-0.006278451965402997,0.004242414028946504,-0.13079619852983526,-0.004239309137012114
1.2784431852444893,0.8548968245361395,0.012467871324903923,-0.0063031013488911445,0.003971430183971168,-0.13127640195577453,-0.003990793190730932
1.2844089652339217,0.8549197188071812,0.011683349688401632,-0.006326167860035998,0.003704199286306075,-0.13172605052019634,-0.00374192987032116
1.2903522376249779,0.8549409489971443,0.010899205552954221,-0.006347667290621463,0.003440482117926854,-0.13214539791002355,-0.0034927472100405063
1.2962745738592931,0.8549605523570495,0.010115429215988233,-0.006367614333868681,0.003180040433367942,-0.13253468020051556,-0.003243272427139879
1.302177494412797,0.8549785631334283,0.009332012598999453,-0.006386022529485265,0.0029226380691504813,-0.1328941147249609,-0.002993533094988492
1.3080624966366596,0.8549950127559688,0.008548946017126663,-0.006402904388748109,0.0026680397542713204,-0.13322390246144192,-0.0027435561263695484
1.3139310562226574,0.8550099299141247,0.007766218394876147,-0.0064182714134981625,0.0024160110988419537,-0.13352422835531189,-0.002493367849556693
1.3197846017206794,0.8550233405692036,0.006983821072226012,-0.006432134053796445,0.0021663197207518656,-0.13379526044548143,-0.0022429952344954693
1.3256245518733463,0.8550352681210046,0.006201743216096426,-0.006444501830293699,0.001918733670172752,-0.13403715221373627,-0.001992464435781058
1.331452303928864,0.8550457334329244,0.0054199737427080225,-0.006455383316311823,0.0016730219686255702,-0.13425004219678097,-0.0017418014145136882
1.337269227375538,0.8550547548786583,0.004638502517940985,-0.0064647861467131435,0.0014289548977248505,-0.13443405412449355,-0.0014910323318004452
1.3430766784676322,0.8550623484191717,0.0038573187543429676,-0.0064727170630859325,0.0011863034114801539,-0.1345892977723106,-0.0012401830428897312
1.3488759880941328,0.8550685276299179,0.0030764129748819236,-0.006479181911757154,0.0009448396694277943,-0.13471586889401976,-0.000989279735037171
1.3546684874353196,0.855073303769025,0.0022957738826184363,-0.006484185688987413,0.0007043359916222589,-0.134813850081287,-0.0007383479291133881
1.3604554845079437,0.8550766857825299,0.0015153918320902232,-0.00648773252458989,0.00046456586122729907,-0.13488331042077445,-0.00048741360156745553
1.3662382786151832,0.8550786803489542,0.000735257191437897,-0.006489825710787704,0.00022530334687496294,-0.1349243060398258,-0.00023650266489627533
1.3720181726636467,0.8550792919001869,-0.00004464101935950412,-0.0064904677102880625,-0.000013677380433334654,-0.13493688024811007,0.000014359464327403596
1.3777964462826746,0.8550785226317853,-0.0008243112047788366,-0.006489660157138528,-0.0002526009102854977,-0.13492106354059505,0.00026514659734365296
1.383574824029035,0.8550763723055993,-0.001603822051657372,-0.006487403643556512,-0.0004917099516017279,-0.13487686941158877,0.0005158519818640352
1.389354932304741,0.8550728381163525,-0.002383228867638203,-0.006483697578762369,-0.0007312429453667553,-0.13480429158406382,0.0007664645865331074
1.395138061622101,0.8550679150371936,-0.003162541190599607,-0.006478540555212109,-0.0009714242291323825,-0.13470331118130371,0.001016958672947058
1.4009254971907008,0.8550615958165797,-0.003941767105634539,-0.0064719303525835915,-0.0012124776744993006,-0.13457389680614645,0.0012673080456291844
1.4067185440166436,0.8550538709405172,-0.004720916329442211,-0.006463863909327737,-0.0014546277027380821,-0.13441600398778777,0.0015174870374758014
1.4125185038399548,0.8550447286373358,-0.0054999968038328675,-0.0064543373426016026,-0.0016980982958837683,-0.13422957557847515,0.0017674694093972182
1.4183266850420004,0.8550341548492154,-0.006279015728501227,-0.006443345937243474,-0.0019431133743113152,-0.1340145415464889,0.002017228677130211
1.424144423989973,0.8550221331614131,-0.0070579821100588795,-0.006430884094921526,-0.0021898976669282883,-0.13377081799296445,0.002266738922178184
1.4299730678844726,0.8550086447907135,-0.007836904133307697,-0.006416945349200457,-0.002438675962331802,-0.13349830746159047,0.0025159739415530603
1.4358139715433456,0.8549936685587317,-0.008615788406816557,-0.006401522368790154,-0.0026896729311359463,-0.13319689901916287,0.002764907000886237
1.4416685161977276,0.854977180802312,-0.009394642133807786,-0.006384606900310546,-0.0029431138912544676,-0.13286646715681172,0.003013511522520256
1.4475381013103668,0.8549591553384709,-0.010173471663239739,-0.0063661897721189135,-0.003199224421384212,-0.1325068718882648,0.003261760614887316
1.4534241531037912,0.8549395633806103,-0.010952283254710763,-0.006346260852859832,-0.0034582306899257364,-0.13211795796661996,0.003509627309271841
1.4593281225974541,0.8549183734769745,-0.011731082430699891,-0.0063248090379674675,-0.003720359327529454,-0.1316995546506217,0.003757084345349818
1.4652514779736827,0.8548955514710151,-0.012509872576111754,-0.006301822263084347,-0.0039858370311731,-0.13125147599818662,0.004004103719660306
1.4711957353104805,0.8548710603070409,-0.013288658564040509,-0.00627728736703083,-0.004254891882047176,-0.13077351823048286,0.004250657828398985
1.4771624286091014,0.8548448600570095,-0.014067442370157314,-0.006251190183719776,-0.0045277519456010775,-0.1302654615633047,0.004496718067597355
